[PngImagePlugin.py:202] - 2023-08-20 13:15:12,613 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:202] - 2023-08-20 13:15:12,613 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:202] - 2023-08-20 13:15:12,613 - DEBUG - STREAM b'IDAT' 54 8192
[PngImagePlugin.py:202] - 2023-08-20 13:15:12,617 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:202] - 2023-08-20 13:15:12,617 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:202] - 2023-08-20 13:15:12,617 - DEBUG - STREAM b'gAMA' 54 4
[PngImagePlugin.py:202] - 2023-08-20 13:15:12,617 - DEBUG - STREAM b'pHYs' 70 9
[PngImagePlugin.py:202] - 2023-08-20 13:15:12,617 - DEBUG - STREAM b'IDAT' 91 766
[PngImagePlugin.py:202] - 2023-08-20 13:15:12,620 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:202] - 2023-08-20 13:15:12,620 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:202] - 2023-08-20 13:15:12,620 - DEBUG - STREAM b'gAMA' 54 4
[PngImagePlugin.py:202] - 2023-08-20 13:15:12,620 - DEBUG - STREAM b'pHYs' 70 9
[PngImagePlugin.py:202] - 2023-08-20 13:15:12,620 - DEBUG - STREAM b'IDAT' 91 601
[PngImagePlugin.py:202] - 2023-08-20 13:15:12,625 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:202] - 2023-08-20 13:15:12,625 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:202] - 2023-08-20 13:15:12,625 - DEBUG - STREAM b'gAMA' 54 4
[PngImagePlugin.py:202] - 2023-08-20 13:15:12,625 - DEBUG - STREAM b'pHYs' 70 9
[PngImagePlugin.py:202] - 2023-08-20 13:15:12,625 - DEBUG - STREAM b'IDAT' 91 1063
[connectionpool.py:1048] - 2023-08-20 13:15:40,238 - DEBUG - Starting new HTTPS connection (1): discord.com:443
[connectionpool.py:546] - 2023-08-20 13:15:40,628 - DEBUG - https://discord.com:443 "GET /api/webhooks/1142703603950297108/rfidjM6UhZOfrgJASethx0-IiXNrAAb9YgOliFbaRD_8pIpOiw8Qc7lwivIwt2KYf4Fd HTTP/1.1" 200 None
[builder.pyw:425] - 2023-08-20 13:17:09,643 - INFO - Retrieved filename: sasadad
[builder.pyw:394] - 2023-08-20 13:17:09,643 - INFO - Changed filetype: pyinstaller
[builder.pyw:394] - 2023-08-20 13:17:09,643 - INFO - Changed filetype: pyinstaller
[builder.pyw:445] - 2023-08-20 13:17:09,648 - INFO - Successfully changed config
[builder.pyw:489] - 2023-08-20 13:18:58,469 - INFO - Successfully compiled sasadad.exe with pyinstaller
[builder.pyw:529] - 2023-08-20 13:18:58,669 - INFO - Successfully removed directory: ./build
[builder.pyw:538] - 2023-08-20 13:18:58,669 - INFO - Successfully removed file: ./tools/upx.exe
[builder.pyw:538] - 2023-08-20 13:18:58,670 - INFO - Successfully removed file: ./sasadad.py
[builder.pyw:538] - 2023-08-20 13:18:58,670 - INFO - Successfully removed file: ./sasadad.spec
[admin.py:92] - 2023-08-20 13:24:06,075 - INFO - Process handle <PyHANDLE:1296> returned code 0
[admin.py:29] - 2023-08-29 19:37:20,778 - INFO - isUserAdmin - CheckTokenMembership returned: False
[builder.pyw:603] - 2023-08-29 19:37:20,778 - ERROR - File must be run with admin privileges
[admin.py:70] - 2023-08-29 19:37:20,858 - DEBUG - Defaulting to runAsAdmin command line: ['C:\\Users\\eucha\\AppData\\Local\\Programs\\Python\\Python311\\pythonw.exe', 'D:\\JEX WORK\\Luna-Grabber-main\\builder.pyw']
[admin.py:80] - 2023-08-29 19:37:20,858 - INFO - Running command 'C:\\Users\\eucha\\AppData\\Local\\Programs\\Python\\Python311\\pythonw.exe' - '"D:\\JEX WORK\\Luna-Grabber-main\\builder.pyw"'
[admin.py:29] - 2023-08-29 19:37:23,146 - INFO - isUserAdmin - CheckTokenMembership returned: True
[PngImagePlugin.py:202] - 2023-08-29 19:37:23,672 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:202] - 2023-08-29 19:37:23,673 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:202] - 2023-08-29 19:37:23,673 - DEBUG - STREAM b'IDAT' 54 8192
[PngImagePlugin.py:202] - 2023-08-29 19:37:23,673 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:202] - 2023-08-29 19:37:23,673 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:202] - 2023-08-29 19:37:23,673 - DEBUG - STREAM b'IDAT' 54 8192
[PngImagePlugin.py:202] - 2023-08-29 19:37:23,673 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:202] - 2023-08-29 19:37:23,673 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:202] - 2023-08-29 19:37:23,673 - DEBUG - STREAM b'IDAT' 54 8192
[PngImagePlugin.py:202] - 2023-08-29 19:37:23,678 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:202] - 2023-08-29 19:37:23,678 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:202] - 2023-08-29 19:37:23,678 - DEBUG - STREAM b'gAMA' 54 4
[PngImagePlugin.py:202] - 2023-08-29 19:37:23,678 - DEBUG - STREAM b'pHYs' 70 9
[PngImagePlugin.py:202] - 2023-08-29 19:37:23,678 - DEBUG - STREAM b'IDAT' 91 766
[PngImagePlugin.py:202] - 2023-08-29 19:37:23,682 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:202] - 2023-08-29 19:37:23,682 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:202] - 2023-08-29 19:37:23,682 - DEBUG - STREAM b'gAMA' 54 4
[PngImagePlugin.py:202] - 2023-08-29 19:37:23,682 - DEBUG - STREAM b'pHYs' 70 9
[PngImagePlugin.py:202] - 2023-08-29 19:37:23,682 - DEBUG - STREAM b'IDAT' 91 601
[PngImagePlugin.py:202] - 2023-08-29 19:37:23,688 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:202] - 2023-08-29 19:37:23,688 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:202] - 2023-08-29 19:37:23,688 - DEBUG - STREAM b'gAMA' 54 4
[PngImagePlugin.py:202] - 2023-08-29 19:37:23,688 - DEBUG - STREAM b'pHYs' 70 9
[PngImagePlugin.py:202] - 2023-08-29 19:37:23,688 - DEBUG - STREAM b'IDAT' 91 1063
[builder.pyw:425] - 2023-08-29 19:37:48,458 - INFO - Retrieved filename: main
[builder.pyw:394] - 2023-08-29 19:37:48,458 - INFO - Changed filetype: pyinstaller
[builder.pyw:394] - 2023-08-29 19:37:48,458 - INFO - Changed filetype: pyinstaller
[builder.pyw:445] - 2023-08-29 19:37:48,461 - INFO - Successfully changed config
[builder.pyw:489] - 2023-08-29 19:37:50,572 - INFO - Successfully compiled main.exe with pyinstaller
[builder.pyw:538] - 2023-08-29 19:37:51,294 - INFO - Successfully removed file: ./main.py
[builder.pyw:538] - 2023-08-29 19:37:51,294 - INFO - Successfully removed file: ./tools/upx.exe
[connectionpool.py:1048] - 2023-08-29 19:39:12,477 - DEBUG - Starting new HTTPS connection (1): discord.com:443
[connectionpool.py:546] - 2023-08-29 19:39:12,834 - DEBUG - https://discord.com:443 "GET /api/webhooks/1142703603950297108/rfidjM6UhZOfrgJASethx0-IiXNrAAb9YgOliFbaRD_8pIpOiw8Qc7lwivIwt2KYf4Fd HTTP/1.1" 200 None
[builder.pyw:425] - 2023-08-29 19:39:14,282 - INFO - Retrieved filename: main
[builder.pyw:394] - 2023-08-29 19:39:14,282 - INFO - Changed filetype: pyinstaller
[builder.pyw:394] - 2023-08-29 19:39:14,282 - INFO - Changed filetype: pyinstaller
[builder.pyw:445] - 2023-08-29 19:39:14,282 - INFO - Successfully changed config
[builder.pyw:489] - 2023-08-29 19:39:15,957 - INFO - Successfully compiled main.exe with pyinstaller
[builder.pyw:538] - 2023-08-29 19:39:16,171 - INFO - Successfully removed file: ./main.py
[builder.pyw:538] - 2023-08-29 19:39:16,171 - INFO - Successfully removed file: ./tools/upx.exe
[builder.pyw:425] - 2023-08-29 19:39:39,809 - INFO - Retrieved filename: main
[builder.pyw:394] - 2023-08-29 19:39:39,809 - INFO - Changed filetype: pyinstaller
[builder.pyw:394] - 2023-08-29 19:39:39,809 - INFO - Changed filetype: pyinstaller
[builder.pyw:445] - 2023-08-29 19:39:39,809 - INFO - Successfully changed config
[builder.pyw:489] - 2023-08-29 19:39:41,922 - INFO - Successfully compiled main.exe with pyinstaller
[builder.pyw:538] - 2023-08-29 19:39:42,613 - INFO - Successfully removed file: ./main.py
[builder.pyw:538] - 2023-08-29 19:39:42,613 - INFO - Successfully removed file: ./tools/upx.exe
[builder.pyw:425] - 2023-08-29 19:39:55,746 - INFO - Retrieved filename: main
[builder.pyw:394] - 2023-08-29 19:39:55,747 - INFO - Changed filetype: pyinstaller
[builder.pyw:394] - 2023-08-29 19:39:55,747 - INFO - Changed filetype: pyinstaller
[builder.pyw:445] - 2023-08-29 19:39:55,747 - INFO - Successfully changed config
[builder.pyw:489] - 2023-08-29 19:39:57,259 - INFO - Successfully compiled main.exe with pyinstaller
[builder.pyw:456] - 2023-08-29 19:39:59,522 - INFO - Successfully pumped file: main.exe
[builder.pyw:538] - 2023-08-29 19:39:59,526 - INFO - Successfully removed file: ./main.py
[builder.pyw:538] - 2023-08-29 19:39:59,526 - INFO - Successfully removed file: ./tools/upx.exe
[admin.py:92] - 2023-08-29 19:41:11,850 - INFO - Process handle <PyHANDLE:1528> returned code 0
[admin.py:29] - 2023-08-29 19:43:14,484 - INFO - isUserAdmin - CheckTokenMembership returned: False
[builder.pyw:603] - 2023-08-29 19:43:14,484 - ERROR - File must be run with admin privileges
[admin.py:70] - 2023-08-29 19:43:14,490 - DEBUG - Defaulting to runAsAdmin command line: ['C:\\Users\\eucha\\AppData\\Local\\Programs\\Python\\Python311\\pythonw.exe', 'D:\\JEX WORK\\Luna-Grabber-main\\builder.pyw']
[admin.py:80] - 2023-08-29 19:43:14,491 - INFO - Running command 'C:\\Users\\eucha\\AppData\\Local\\Programs\\Python\\Python311\\pythonw.exe' - '"D:\\JEX WORK\\Luna-Grabber-main\\builder.pyw"'
[admin.py:29] - 2023-08-29 19:43:16,948 - INFO - isUserAdmin - CheckTokenMembership returned: True
[PngImagePlugin.py:202] - 2023-08-29 19:43:17,044 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:202] - 2023-08-29 19:43:17,044 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:202] - 2023-08-29 19:43:17,044 - DEBUG - STREAM b'IDAT' 54 8192
[PngImagePlugin.py:202] - 2023-08-29 19:43:17,044 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:202] - 2023-08-29 19:43:17,044 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:202] - 2023-08-29 19:43:17,044 - DEBUG - STREAM b'IDAT' 54 8192
[PngImagePlugin.py:202] - 2023-08-29 19:43:17,044 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:202] - 2023-08-29 19:43:17,044 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:202] - 2023-08-29 19:43:17,045 - DEBUG - STREAM b'IDAT' 54 8192
[PngImagePlugin.py:202] - 2023-08-29 19:43:17,045 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:202] - 2023-08-29 19:43:17,045 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:202] - 2023-08-29 19:43:17,045 - DEBUG - STREAM b'gAMA' 54 4
[PngImagePlugin.py:202] - 2023-08-29 19:43:17,045 - DEBUG - STREAM b'pHYs' 70 9
[PngImagePlugin.py:202] - 2023-08-29 19:43:17,045 - DEBUG - STREAM b'IDAT' 91 766
[PngImagePlugin.py:202] - 2023-08-29 19:43:17,045 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:202] - 2023-08-29 19:43:17,045 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:202] - 2023-08-29 19:43:17,045 - DEBUG - STREAM b'gAMA' 54 4
[PngImagePlugin.py:202] - 2023-08-29 19:43:17,045 - DEBUG - STREAM b'pHYs' 70 9
[PngImagePlugin.py:202] - 2023-08-29 19:43:17,045 - DEBUG - STREAM b'IDAT' 91 601
[PngImagePlugin.py:202] - 2023-08-29 19:43:17,045 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:202] - 2023-08-29 19:43:17,045 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:202] - 2023-08-29 19:43:17,045 - DEBUG - STREAM b'gAMA' 54 4
[PngImagePlugin.py:202] - 2023-08-29 19:43:17,045 - DEBUG - STREAM b'pHYs' 70 9
[PngImagePlugin.py:202] - 2023-08-29 19:43:17,046 - DEBUG - STREAM b'IDAT' 91 1063
[connectionpool.py:1048] - 2023-08-29 19:43:20,796 - DEBUG - Starting new HTTPS connection (1): discord.com:443
[connectionpool.py:546] - 2023-08-29 19:43:21,227 - DEBUG - https://discord.com:443 "GET /api/webhooks/1142703603950297108/rfidjM6UhZOfrgJASethx0-IiXNrAAb9YgOliFbaRD_8pIpOiw8Qc7lwivIwt2KYf4Fd HTTP/1.1" 200 None
[builder.pyw:425] - 2023-08-29 19:43:46,077 - INFO - Retrieved filename: main.py
[builder.pyw:394] - 2023-08-29 19:43:46,077 - INFO - Changed filetype: pyinstaller
[builder.pyw:394] - 2023-08-29 19:43:46,078 - INFO - Changed filetype: pyinstaller
[builder.pyw:445] - 2023-08-29 19:43:46,079 - INFO - Successfully changed config
[builder.pyw:489] - 2023-08-29 19:43:47,770 - INFO - Successfully compiled main.py.exe with pyinstaller
[builder.pyw:538] - 2023-08-29 19:43:47,958 - INFO - Successfully removed file: ./tools/upx.exe
[builder.pyw:538] - 2023-08-29 19:43:47,958 - INFO - Successfully removed file: ./main.py.py
[builder.pyw:425] - 2023-08-29 19:43:58,170 - INFO - Retrieved filename: main.py
[builder.pyw:394] - 2023-08-29 19:43:58,170 - INFO - Changed filetype: pyinstaller
[builder.pyw:394] - 2023-08-29 19:43:58,170 - INFO - Changed filetype: pyinstaller
[builder.pyw:445] - 2023-08-29 19:43:58,170 - INFO - Successfully changed config
[builder.pyw:489] - 2023-08-29 19:43:59,492 - INFO - Successfully compiled main.py.exe with pyinstaller
[builder.pyw:456] - 2023-08-29 19:44:01,052 - INFO - Successfully pumped file: main.py.exe
[builder.pyw:538] - 2023-08-29 19:44:01,063 - INFO - Successfully removed file: ./tools/upx.exe
[builder.pyw:538] - 2023-08-29 19:44:01,063 - INFO - Successfully removed file: ./main.py.py
[admin.py:92] - 2023-08-29 19:45:27,922 - INFO - Process handle <PyHANDLE:1552> returned code 0
[admin.py:29] - 2023-08-29 19:46:17,946 - INFO - isUserAdmin - CheckTokenMembership returned: False
[builder.pyw:603] - 2023-08-29 19:46:17,946 - ERROR - File must be run with admin privileges
[admin.py:70] - 2023-08-29 19:46:17,952 - DEBUG - Defaulting to runAsAdmin command line: ['C:\\Users\\eucha\\AppData\\Local\\Programs\\Python\\Python311\\pythonw.exe', 'D:\\JEX WORK\\Luna-Grabber-main\\builder.pyw']
[admin.py:80] - 2023-08-29 19:46:17,952 - INFO - Running command 'C:\\Users\\eucha\\AppData\\Local\\Programs\\Python\\Python311\\pythonw.exe' - '"D:\\JEX WORK\\Luna-Grabber-main\\builder.pyw"'
[admin.py:29] - 2023-08-29 19:46:19,685 - INFO - isUserAdmin - CheckTokenMembership returned: True
[PngImagePlugin.py:202] - 2023-08-29 19:46:19,782 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:202] - 2023-08-29 19:46:19,782 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:202] - 2023-08-29 19:46:19,782 - DEBUG - STREAM b'IDAT' 54 8192
[PngImagePlugin.py:202] - 2023-08-29 19:46:19,782 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:202] - 2023-08-29 19:46:19,782 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:202] - 2023-08-29 19:46:19,782 - DEBUG - STREAM b'IDAT' 54 8192
[PngImagePlugin.py:202] - 2023-08-29 19:46:19,782 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:202] - 2023-08-29 19:46:19,782 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:202] - 2023-08-29 19:46:19,782 - DEBUG - STREAM b'IDAT' 54 8192
[PngImagePlugin.py:202] - 2023-08-29 19:46:19,783 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:202] - 2023-08-29 19:46:19,783 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:202] - 2023-08-29 19:46:19,783 - DEBUG - STREAM b'gAMA' 54 4
[PngImagePlugin.py:202] - 2023-08-29 19:46:19,783 - DEBUG - STREAM b'pHYs' 70 9
[PngImagePlugin.py:202] - 2023-08-29 19:46:19,783 - DEBUG - STREAM b'IDAT' 91 766
[PngImagePlugin.py:202] - 2023-08-29 19:46:19,783 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:202] - 2023-08-29 19:46:19,783 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:202] - 2023-08-29 19:46:19,783 - DEBUG - STREAM b'gAMA' 54 4
[PngImagePlugin.py:202] - 2023-08-29 19:46:19,784 - DEBUG - STREAM b'pHYs' 70 9
[PngImagePlugin.py:202] - 2023-08-29 19:46:19,784 - DEBUG - STREAM b'IDAT' 91 601
[PngImagePlugin.py:202] - 2023-08-29 19:46:19,784 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:202] - 2023-08-29 19:46:19,784 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:202] - 2023-08-29 19:46:19,784 - DEBUG - STREAM b'gAMA' 54 4
[PngImagePlugin.py:202] - 2023-08-29 19:46:19,784 - DEBUG - STREAM b'pHYs' 70 9
[PngImagePlugin.py:202] - 2023-08-29 19:46:19,784 - DEBUG - STREAM b'IDAT' 91 1063
[connectionpool.py:1048] - 2023-08-29 19:46:36,196 - DEBUG - Starting new HTTPS connection (1): discord.com:443
[connectionpool.py:546] - 2023-08-29 19:46:36,549 - DEBUG - https://discord.com:443 "GET /api/webhooks/1146063338183340074/dkdAd-VS6AW1szqIqLo7acWExOKAdTPaIcJINzIQ7HKnk4ddoOjF8D0cZQ-2fnh9-t6H HTTP/1.1" 200 None
[builder.pyw:425] - 2023-08-29 19:46:57,857 - INFO - Retrieved filename: index.js
[builder.pyw:394] - 2023-08-29 19:46:57,857 - INFO - Changed filetype: pyinstaller
[builder.pyw:394] - 2023-08-29 19:46:57,857 - INFO - Changed filetype: pyinstaller
[builder.pyw:445] - 2023-08-29 19:46:57,858 - INFO - Successfully changed config
[builder.pyw:489] - 2023-08-29 19:46:59,684 - INFO - Successfully compiled index.js.exe with pyinstaller
[builder.pyw:538] - 2023-08-29 19:46:59,729 - INFO - Successfully removed file: ./tools/upx.exe
[builder.pyw:538] - 2023-08-29 19:46:59,729 - INFO - Successfully removed file: ./index.js.py
[builder.pyw:425] - 2023-08-29 19:47:10,073 - INFO - Retrieved filename: index.js
[builder.pyw:391] - 2023-08-29 19:47:10,073 - INFO - Changed filetype: .py
[builder.pyw:445] - 2023-08-29 19:47:10,074 - INFO - Successfully changed config
[builder.pyw:425] - 2023-08-29 19:49:49,889 - INFO - Retrieved filename: index.js
[builder.pyw:394] - 2023-08-29 19:49:49,889 - INFO - Changed filetype: pyinstaller
[builder.pyw:394] - 2023-08-29 19:49:49,889 - INFO - Changed filetype: pyinstaller
[builder.pyw:445] - 2023-08-29 19:49:49,889 - INFO - Successfully changed config
[builder.pyw:489] - 2023-08-29 19:49:53,063 - INFO - Successfully compiled index.js.exe with pyinstaller
[builder.pyw:538] - 2023-08-29 19:49:53,622 - INFO - Successfully removed file: ./tools/upx.exe
[builder.pyw:538] - 2023-08-29 19:49:53,622 - INFO - Successfully removed file: ./index.js.py
[builder.pyw:425] - 2023-08-29 19:49:59,529 - INFO - Retrieved filename: index.js
[builder.pyw:394] - 2023-08-29 19:49:59,530 - INFO - Changed filetype: pyinstaller
[builder.pyw:394] - 2023-08-29 19:49:59,530 - INFO - Changed filetype: pyinstaller
[builder.pyw:445] - 2023-08-29 19:49:59,530 - INFO - Successfully changed config
[builder.pyw:489] - 2023-08-29 19:50:00,967 - INFO - Successfully compiled index.js.exe with pyinstaller
[builder.pyw:538] - 2023-08-29 19:50:01,457 - INFO - Successfully removed file: ./tools/upx.exe
[builder.pyw:538] - 2023-08-29 19:50:01,457 - INFO - Successfully removed file: ./index.js.py
[builder.pyw:425] - 2023-08-29 19:50:03,763 - INFO - Retrieved filename: index.js
[builder.pyw:391] - 2023-08-29 19:50:03,763 - INFO - Changed filetype: .py
[builder.pyw:445] - 2023-08-29 19:50:03,764 - INFO - Successfully changed config
[admin.py:92] - 2023-08-29 19:54:37,133 - INFO - Process handle <PyHANDLE:1500> returned code 0
[admin.py:29] - 2023-08-29 19:55:15,374 - INFO - isUserAdmin - CheckTokenMembership returned: False
[builder.pyw:603] - 2023-08-29 19:55:15,374 - ERROR - File must be run with admin privileges
[admin.py:70] - 2023-08-29 19:55:15,380 - DEBUG - Defaulting to runAsAdmin command line: ['C:\\Users\\eucha\\AppData\\Local\\Programs\\Python\\Python311\\pythonw.exe', 'D:\\JEX WORK\\Luna-Grabber-main\\builder.pyw']
[admin.py:80] - 2023-08-29 19:55:15,380 - INFO - Running command 'C:\\Users\\eucha\\AppData\\Local\\Programs\\Python\\Python311\\pythonw.exe' - '"D:\\JEX WORK\\Luna-Grabber-main\\builder.pyw"'
[admin.py:29] - 2023-08-29 19:55:17,419 - INFO - isUserAdmin - CheckTokenMembership returned: True
[PngImagePlugin.py:202] - 2023-08-29 19:55:17,510 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:202] - 2023-08-29 19:55:17,510 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:202] - 2023-08-29 19:55:17,510 - DEBUG - STREAM b'IDAT' 54 8192
[PngImagePlugin.py:202] - 2023-08-29 19:55:17,511 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:202] - 2023-08-29 19:55:17,511 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:202] - 2023-08-29 19:55:17,511 - DEBUG - STREAM b'IDAT' 54 8192
[PngImagePlugin.py:202] - 2023-08-29 19:55:17,511 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:202] - 2023-08-29 19:55:17,511 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:202] - 2023-08-29 19:55:17,511 - DEBUG - STREAM b'IDAT' 54 8192
[PngImagePlugin.py:202] - 2023-08-29 19:55:17,511 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:202] - 2023-08-29 19:55:17,511 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:202] - 2023-08-29 19:55:17,511 - DEBUG - STREAM b'gAMA' 54 4
[PngImagePlugin.py:202] - 2023-08-29 19:55:17,511 - DEBUG - STREAM b'pHYs' 70 9
[PngImagePlugin.py:202] - 2023-08-29 19:55:17,511 - DEBUG - STREAM b'IDAT' 91 766
[PngImagePlugin.py:202] - 2023-08-29 19:55:17,511 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:202] - 2023-08-29 19:55:17,511 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:202] - 2023-08-29 19:55:17,511 - DEBUG - STREAM b'gAMA' 54 4
[PngImagePlugin.py:202] - 2023-08-29 19:55:17,512 - DEBUG - STREAM b'pHYs' 70 9
[PngImagePlugin.py:202] - 2023-08-29 19:55:17,512 - DEBUG - STREAM b'IDAT' 91 601
[PngImagePlugin.py:202] - 2023-08-29 19:55:17,512 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:202] - 2023-08-29 19:55:17,512 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:202] - 2023-08-29 19:55:17,512 - DEBUG - STREAM b'gAMA' 54 4
[PngImagePlugin.py:202] - 2023-08-29 19:55:17,512 - DEBUG - STREAM b'pHYs' 70 9
[PngImagePlugin.py:202] - 2023-08-29 19:55:17,512 - DEBUG - STREAM b'IDAT' 91 1063
[builder.pyw:425] - 2023-08-29 19:55:38,713 - INFO - Retrieved filename: index.js
[builder.pyw:394] - 2023-08-29 19:55:38,713 - INFO - Changed filetype: pyinstaller
[builder.pyw:394] - 2023-08-29 19:55:38,713 - INFO - Changed filetype: pyinstaller
[builder.pyw:445] - 2023-08-29 19:55:38,714 - INFO - Successfully changed config
[builder.pyw:489] - 2023-08-29 19:56:46,969 - INFO - Successfully compiled index.js.exe with pyinstaller
[builder.pyw:529] - 2023-08-29 19:56:47,562 - INFO - Successfully removed directory: ./build
[builder.pyw:538] - 2023-08-29 19:56:47,562 - INFO - Successfully removed file: ./index.js.py
[builder.pyw:538] - 2023-08-29 19:56:47,562 - INFO - Successfully removed file: ./tools/upx.exe
[builder.pyw:538] - 2023-08-29 19:56:47,562 - INFO - Successfully removed file: ./index.js.spec
[admin.py:29] - 2023-08-29 19:57:39,876 - INFO - isUserAdmin - CheckTokenMembership returned: False
[builder.pyw:603] - 2023-08-29 19:57:39,877 - ERROR - File must be run with admin privileges
[admin.py:70] - 2023-08-29 19:57:39,883 - DEBUG - Defaulting to runAsAdmin command line: ['C:\\Users\\eucha\\AppData\\Local\\Programs\\Python\\Python311\\pythonw.exe', 'D:\\JEX WORK\\Luna-Grabber-main\\builder.pyw']
[admin.py:80] - 2023-08-29 19:57:39,883 - INFO - Running command 'C:\\Users\\eucha\\AppData\\Local\\Programs\\Python\\Python311\\pythonw.exe' - '"D:\\JEX WORK\\Luna-Grabber-main\\builder.pyw"'
[admin.py:29] - 2023-08-29 19:57:41,958 - INFO - isUserAdmin - CheckTokenMembership returned: True
[PngImagePlugin.py:202] - 2023-08-29 19:57:42,058 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:202] - 2023-08-29 19:57:42,058 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:202] - 2023-08-29 19:57:42,058 - DEBUG - STREAM b'IDAT' 54 8192
[PngImagePlugin.py:202] - 2023-08-29 19:57:42,059 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:202] - 2023-08-29 19:57:42,059 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:202] - 2023-08-29 19:57:42,059 - DEBUG - STREAM b'IDAT' 54 8192
[PngImagePlugin.py:202] - 2023-08-29 19:57:42,059 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:202] - 2023-08-29 19:57:42,059 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:202] - 2023-08-29 19:57:42,059 - DEBUG - STREAM b'IDAT' 54 8192
[PngImagePlugin.py:202] - 2023-08-29 19:57:42,059 - DEBUG - STREAM b'IHDR' 16 13
[PngImagePlugin.py:202] - 2023-08-29 19:57:42,059 - DEBUG - STREAM b'sRGB' 41 1
[PngImagePlugin.py:202] - 2023-08-29 19:57:42,059 - DEBUG - STREAM b'gAMA' 54 4
[PngImagePlugin.py:202] - 2023-08-29 19:57:42,059 - DEBUG - STREAM b'pHYs' 70 9
